CustomerID,Recency,Frequency,Monetary,Segment
17180,6,4,796.03,Other
17181,58,2,239.92000000000002,Other
17183,23,6,3347.31,Champion
17186,47,2,144.0,Other
17187,227,1,203.95,Lost
17188,12,7,2474.23,Champion
17189,106,2,384.40000000000003,At Risk
17190,0,2,444.74,Other
17191,29,7,2095.13,Champion
17193,0,7,1699.3000000000002,Champion
17194,37,2,262.62,Other
17197,60,1,1013.01,Other
17198,24,3,692.22,Other
17201,54,1,342.63,Other
17203,53,6,3563.85,Champion
17204,6,4,1564.56,Other
17205,54,1,384.08,Other
17206,54,1,204.24,Other
17211,4,8,2317.2200000000003,Champion
17212,253,1,226.85,Lost
17213,41,7,2781.23,Champion
17214,61,6,1069.1200000000001,At Risk
17217,235,1,113.5,Lost
17218,12,10,1960.72,Champion
17219,121,1,114.23,At Risk
17220,25,14,3198.25,Champion
17221,273,2,335.13,Lost
17222,214,1,354.15,Lost
17223,311,2,426.79,Lost
17226,252,1,393.49,Lost
17227,19,6,939.32,Loyal
17228,16,8,1906.09,Champion
17229,143,2,318.76,At Risk
17230,265,8,3638.41,Lost
17231,13,10,3174.32,Champion
17232,15,2,421.52,Other
17233,243,1,190.88,Lost
17234,65,1,149.89000000000001,At Risk
17235,26,2,550.06,Other
17236,13,6,916.13,Loyal
17237,12,2,314.69,Other
17238,18,17,3744.65,Champion
17239,313,1,382.5,Lost
17242,4,2,1135.04,Other
17243,15,26,8676.85,Champion
17244,54,1,954.9,Other
17245,205,1,171.45,Lost
17247,16,1,282.19,Other
17248,32,1,318.65,Other
17250,181,2,384.52,Lost
17251,363,1,283.28000000000003,Lost
17252,117,2,353.86,At Risk
17253,19,1,178.26,Other
17254,16,2,272.44,Other
17255,41,2,298.41,Other
17256,108,2,240.0,At Risk
17259,149,2,603.37,At Risk
17262,53,5,1253.3600000000001,Other
17263,209,1,63.440000000000005,Lost
17265,4,2,562.9,Other
17266,148,3,310.64,At Risk
17267,245,2,317.62,Lost
17268,3,4,763.64,Other
17272,43,4,2148.63,Other
17274,243,1,111.97999999999999,Lost
17277,228,2,1065.3500000000001,Lost
17278,6,1,246.04,Other
17279,58,1,187.82999999999998,Other
17282,174,3,1703.41,At Risk
17284,32,6,1652.58,Champion
17286,22,1,153.92,Other
17287,27,7,1064.11,Champion
17288,10,7,1419.73,Champion
17289,4,3,944.41,Other
17290,17,2,525.24,Other
17291,252,1,550.8000000000001,Lost
17293,0,9,1875.1100000000001,Champion
17295,29,3,556.95,Other
17297,18,1,131.78,Other
17298,102,2,498.42,At Risk
17299,12,4,669.11,Other
17301,22,1,197.63,Other
17302,15,5,1135.63,Other
17303,362,1,250.04,Lost
17306,11,19,8631.31,Champion
17309,215,1,82.75,Lost
17311,79,2,1384.85,At Risk
17312,139,3,644.3,At Risk
17313,121,1,2328.84,At Risk
17314,0,8,2527.92,Champion
17315,5,38,6292.26,Champion
17317,31,3,2600.34,Other
17320,101,3,1200.6200000000001,At Risk
17321,275,2,700.86,Lost
17323,15,7,921.07,Loyal
17324,9,4,990.23,Other
17325,251,1,96.8,Lost
17329,15,2,523.11,Other
17330,23,2,363.9,Other
17331,124,1,175.2,At Risk
17333,86,1,494.25,At Risk
17334,69,2,307.02,At Risk
17337,4,4,2027.8700000000001,Other
17338,9,8,6643.93,Champion
17339,184,2,243.36,Lost
17340,32,11,12353.29,Champion
17341,186,3,781.36,Lost
17343,356,1,193.64,Lost
17344,47,1,160.57,Other
17345,16,4,537.74,Other
17346,0,15,2676.56,Champion
17347,87,1,228.96,At Risk
17348,15,5,1159.52,Other
17349,180,1,110.75,Lost
17350,46,4,1286.07,Other
17351,37,3,587.15,Other
17353,125,2,1740.0,At Risk
17354,51,1,1393.06,Other
17356,342,1,178.22,Lost
17357,25,2,388.14,Other
17358,99,2,365.85,At Risk
17359,12,1,127.86,Other
17360,18,3,585.79,Other
17361,50,3,488.2,Other
17362,240,2,312.23,Lost
17364,9,11,4481.18,Champion
17365,13,8,4801.56,Champion
17367,239,1,168.4,Lost
17368,24,8,1912.67,Champion
17370,73,4,446.18,At Risk
17371,18,3,423.89,Other
17372,41,8,1342.68,Champion
17373,41,4,646.92,Other
17374,219,2,495.77,Lost
17375,200,3,400.1,Lost
17376,71,2,203.2,At Risk
17377,24,20,4100.92,Champion
17379,12,1,404.66,Other
17381,2,29,20275.61,Champion
17382,214,1,65.4,Lost
17383,211,1,199.29,Lost
17384,20,2,336.4,Other
17385,15,1,261.11,Other
17386,114,6,2686.42,At Risk
17387,20,2,784.11,Other
17388,5,4,1259.56,Other
17389,9,34,31833.68,Champion
17391,164,2,508.8,At Risk
17392,191,2,457.91,Lost
17394,249,1,203.86999999999998,Lost
17396,40,8,7330.8,Champion
17397,23,2,696.41,Other
17398,115,3,653.38,At Risk
17400,210,5,2129.96,Lost
17402,51,13,2633.85,Champion
17403,274,1,281.62,Lost
17404,5,15,31906.82,Champion
17405,3,3,1031.41,Other
17406,70,3,2200.42,At Risk
17408,164,1,32.65,At Risk
17409,126,2,771.85,At Risk
17410,0,5,1214.72,Other
17411,13,3,778.94,Other
17412,24,7,1258.06,Champion
17414,44,2,778.0,Other
17415,80,1,507.84,At Risk
17416,60,7,6893.42,Champion
17418,43,2,463.46000000000004,Other
17419,12,12,4226.57,Champion
17420,51,3,598.83,Other
17422,4,6,1979.37,Champion
17423,47,2,698.41,Other
17425,20,2,759.17,Other
17426,92,6,5037.26,At Risk
17427,72,1,100.8,At Risk
17428,6,28,17256.85,Champion
17429,157,3,524.9200000000001,At Risk
17430,152,2,265.76,At Risk
17431,314,1,403.3,Lost
17432,18,2,365.76,Other
17433,1,1,303.15999999999997,Other
17434,10,7,2373.82,Champion
17436,120,2,216.29999999999998,At Risk
17438,254,1,388.45000000000005,Lost
17440,186,3,186.42000000000002,Lost
17442,63,6,2248.56,At Risk
17443,249,1,534.24,Lost
17444,33,3,2940.04,Other
17446,177,2,120.9,At Risk
17447,41,2,541.53,Other
17449,45,7,2520.86,Champion
17450,3,46,194550.79,Champion
17451,16,7,1721.4,Champion
17453,18,2,486.71999999999997,Other
17454,193,4,517.53,Lost
17455,204,1,131.7,Lost
17456,454,1,249.86,Lost
17457,205,5,1737.7,Lost
17458,16,1,316.5,Other
17459,44,2,657.3,Other
17460,184,6,622.4300000000001,Lost
17461,23,3,757.46,Other
17462,61,2,675.69,At Risk
17463,17,5,1896.41,Other
17464,247,1,289.96000000000004,Lost
17466,11,2,763.28,Other
17468,11,2,137.0,Other
17469,17,5,1870.97,Other
17470,45,5,1125.07,Other
17472,288,3,710.29,Lost
17475,80,1,194.37,At Risk
17480,78,1,511.82,At Risk
17481,16,4,1255.59,Other
17483,94,3,414.04,At Risk
17486,262,1,396.87,Lost
17489,0,2,376.64,Other
17490,74,7,2092.32,At Risk
17491,15,10,3558.87,Champion
17492,220,1,374.57,Lost
17495,301,2,497.56,Lost
17496,359,1,271.05,Lost
17498,76,1,272.22,At Risk
17499,290,1,622.88,Lost
17500,18,3,1138.0,Other
17501,280,2,288.6,Lost
17502,10,4,689.1,Other
17503,151,2,558.96,At Risk
17504,188,9,2997.0299999999997,Lost
17505,206,2,1145.84,Lost
17506,76,1,302.2,At Risk
17507,262,2,605.58,Lost
17508,251,1,387.31,Lost
17509,58,8,6115.14,Champion
17510,25,1,308.48,Other
17511,6,31,91062.38,Champion
17512,29,10,2924.9900000000002,Champion
17513,73,1,513.2,At Risk
17514,277,1,208.65,Lost
17515,121,4,639.02,At Risk
17516,2,5,768.08,Other
17517,252,1,153.94,Lost
17519,18,6,1844.02,Champion
17520,54,1,546.81,Other
17521,60,3,723.2099999999999,Other
17522,95,5,1070.71,At Risk
17523,12,4,652.74,Other
17524,362,1,145.0,Lost
17525,360,1,422.70000000000005,Lost
17526,212,4,1195.8999999999999,Lost
17527,54,4,939.37,Other
17528,0,8,3628.5,Champion
17530,16,10,2385.0,Champion
17531,306,1,296.7,Lost
17534,54,1,223.36,Other
17535,251,1,164.4,Lost
17536,178,1,76.5,At Risk
17537,60,2,897.62,Other
17538,26,1,98.42,Other
17540,25,2,578.9,Other
17542,270,1,170.75,Lost
17545,44,3,645.96,Other
17548,234,1,103.3,Lost
17549,24,2,148.86,Other
17550,67,3,267.16,At Risk
17551,360,1,306.84,Lost
17552,61,4,930.41,At Risk
17553,305,1,1487.6,Lost
17554,17,5,1952.45,Other
17555,20,2,483.26,Other
17556,206,1,157.9,Lost
17557,15,3,541.46,Other
17560,156,4,854.95,At Risk
17561,20,1,167.62,Other
17562,15,7,1122.38,Champion
17564,25,3,454.01,Other
17566,26,2,901.21,Other
17567,58,8,4331.48,Champion
17569,39,1,344.14,Other
17571,51,4,1498.51,Other
17572,71,4,226.75000000000003,At Risk
17573,60,3,380.6,Other
17574,36,1,185.65,Other
17576,2,19,3622.68,Champion
17578,218,1,143.45999999999998,Lost
17579,138,3,448.90000000000003,At Risk
17580,313,3,215.72,Lost
17581,66,25,11045.04,At Risk
17582,237,1,175.27,Lost
17584,246,2,1242.3,Lost
17585,110,4,1133.07,At Risk
17588,101,3,1240.2,At Risk
17589,33,4,2404.17,Other
17590,18,3,1479.22,Other
17591,74,7,2225.9700000000003,At Risk
17593,92,5,3927.34,At Risk
17594,86,2,993.18,At Risk
17595,13,2,388.79,Other
17596,24,7,2827.93,Champion
17597,66,1,2044.3700000000001,At Risk
17600,18,1,161.67000000000002,Other
17601,239,1,116.00999999999999,Lost
17602,24,6,5102.97,Champion
17603,79,1,394.72,At Risk
17604,188,2,309.36,Lost
17608,182,2,193.42,Lost
17609,41,5,1112.22,Other
17611,36,15,3984.22,Champion
17612,54,6,2048.45,Champion
17613,23,14,4559.150000000001,Champion
17614,58,1,390.07,Other
17615,204,3,329.6,Lost
17616,174,3,571.1999999999999,At Risk
17618,220,3,971.58,Lost
17619,313,1,218.52,Lost
17620,30,1,81.44,Other
17621,22,3,1379.9,Other
17623,152,1,527.0500000000001,At Risk
17624,15,2,843.48,Other
17625,19,4,2047.0,Other
17628,82,1,75.75,At Risk
17629,19,8,1814.12,Champion
17630,170,2,503.59999999999997,At Risk
17631,120,3,528.33,At Risk
17633,32,4,1324.84,Other
17634,35,9,2361.9700000000003,Champion
17636,20,1,285.56,Other
17637,116,2,547.0600000000001,At Risk
17639,129,1,108.5,At Risk
17640,87,1,621.66,At Risk
17642,2,2,712.29,Other
17643,697,1,101.55,Lost
17644,32,11,2895.64,Champion
17646,249,3,1008.39,Lost
17647,214,1,133.06,Lost
17648,61,4,1797.5,At Risk
17649,139,1,868.49,At Risk
17650,22,1,166.08,Other
17651,12,10,3945.0,Champion
17652,26,12,4867.72,Champion
17653,32,4,1207.56,Other
17654,160,1,117.55,At Risk
17655,11,7,2638.94,Champion
17656,1,5,1674.69,Other
17658,5,2,595.42,Other
17659,18,12,2999.46,Champion
17660,142,1,196.0,At Risk
17663,26,7,1802.91,Champion
17664,19,2,604.64,Other
17666,181,2,728.16,Lost
17667,5,5,2055.51,Other
17668,120,2,347.75,At Risk
17669,43,7,3406.7200000000003,Champion
17670,228,1,205.7,Lost
17671,4,4,1572.71,Other
17672,51,2,3178.17,Other
17673,120,6,1629.12,At Risk
17674,75,2,551.04,At Risk
17675,3,31,20374.28,Champion
17676,0,6,1387.68,Champion
17677,29,30,16363.23,Champion
17678,264,1,298.11,Lost
17679,53,2,1992.1100000000001,Other
17680,24,1,184.4,Other
17682,11,6,2474.33,Champion
17684,44,1,239.41,Other
17685,1,7,3191.53,Champion
17686,32,7,5739.46,Champion
17690,46,15,4757.95,Champion
17691,358,2,290.40000000000003,Lost
17692,161,4,740.9399999999999,At Risk
17693,138,1,200.47,At Risk
17694,142,1,283.12,At Risk
17695,132,2,765.34,At Risk
17696,109,8,2285.71,At Risk
17697,237,1,338.95,Lost
17698,261,1,154.95,Lost
17700,17,4,2534.64,Other
17701,340,1,417.95,Lost
17702,90,4,1824.37,At Risk
17703,110,3,798.74,At Risk
17704,169,2,885.19,At Risk
17705,38,9,1823.52,Champion
17706,45,17,10504.49,Champion
17707,157,2,152.4,At Risk
17708,218,2,267.08,Lost
17709,170,1,137.45,At Risk
17711,11,2,385.1,Other
17712,45,1,522.91,Other
17714,321,1,153.0,Lost
17715,201,1,326.4,Lost
17716,23,11,5655.99,Champion
17718,233,1,139.35,Lost
17719,1,15,5396.04,Champion
17720,27,4,1195.94,Other
17722,245,4,2424.04,Lost
17723,96,6,3276.4000000000005,At Risk
17724,72,3,1033.0,At Risk
17725,17,11,3439.08,Champion
17727,16,1,1060.25,Other
17728,87,3,2876.01,At Risk
17730,29,13,5298.4800000000005,Champion
17731,80,4,1240.11,At Risk
17732,666,1,303.97,Lost
17733,262,2,692.19,Lost
17734,54,3,700.63,Other
17735,109,19,13110.02,At Risk
17736,10,3,377.44,Other
17737,0,2,168.24,Other
17738,20,4,1879.05,Other
17739,12,7,2791.35,Champion
17742,39,2,355.11,Other
17744,26,6,2322.4,Champion
17746,241,1,110.25,Lost
17747,113,1,71.4,At Risk
17749,179,2,674.52,At Risk
17750,57,9,1797.57,Champion
17752,360,1,80.64,Lost
17754,89,5,1772.26,At Risk
17757,14,30,5605.29,Champion
17758,20,8,3456.7000000000003,Champion
17759,18,3,834.99,Other
17760,22,2,287.59,Other
17761,152,1,712.78,At Risk
17763,264,1,15.0,Lost
17764,5,2,818.8199999999999,Other
17765,211,3,371.88,Lost
17767,16,1,271.2,Other
17768,167,3,2273.1800000000003,At Risk
17769,13,10,3997.98,Champion
17770,35,5,1143.27,Other
17771,57,2,245.81,Other
17772,11,2,182.77,Other
17774,146,4,1225.41,At Risk
17775,255,1,56.4,Lost
17777,25,3,665.86,Other
17779,22,3,658.57,Other
17781,253,2,188.02,Lost
17783,73,2,283.47,At Risk
17785,54,1,131.94,Other
17786,86,2,278.74,At Risk
17787,64,4,1865.19,At Risk
17788,74,2,1117.9,At Risk
17789,282,1,225.9,Lost
17790,3,14,1965.55,Champion
17791,60,1,106.1,Other
17793,26,1,323.04,Other
17795,180,2,350.39,Lost
17796,41,4,697.9,Other
17797,23,3,780.43,Other
17799,23,10,3055.93,Champion
17800,37,9,1199.01,Champion
17802,4,3,1285.04,Other
17805,74,1,512.31,At Risk
17806,12,1,546.04,Other
17809,17,12,5411.91,Champion
17811,1,39,7837.7300000000005,Champion
17812,13,4,732.16,Other
17813,15,5,1770.8799999999999,Other
17816,214,4,36.56,Lost
17817,159,3,387.68,At Risk
17819,65,7,3704.87,At Risk
17824,52,1,298.4,Other
17827,36,5,1995.46,Other
17828,23,4,1820.09,Other
17829,299,1,889.24,Lost
17830,120,3,398.7,At Risk
17831,182,1,35.400000000000006,Lost
17832,50,1,155.37,Other
17835,10,3,350.64,Other
17836,48,1,110.21000000000001,Other
17837,30,8,1593.38,Champion
17838,27,5,2779.3,Other
17839,42,1,338.8,Other
17841,0,124,40991.57,Champion
17843,99,1,205.48,At Risk
17844,107,1,51.559999999999995,At Risk
17846,86,1,2033.1,At Risk
17848,82,9,901.1999999999999,At Risk
17849,70,4,605.8000000000001,At Risk
17850,666,34,5391.21,Lost
17852,12,2,114.34,Other
17854,157,2,311.26,At Risk
17855,666,1,208.97,Lost
17856,120,4,1418.03,At Risk
17857,18,23,26879.04,Champion
17858,2,12,5155.66,Champion
17859,130,1,148.21,At Risk
17860,546,1,252.8,Lost
17861,25,8,2100.8,Champion
17862,324,1,330.9,Lost
17863,30,6,3160.0,Champion
17864,13,3,597.5,Other
17865,1,20,10526.32,Champion
17866,143,1,329.65,At Risk
17867,90,6,1197.1000000000001,At Risk
17869,108,5,428.18,At Risk
17870,15,12,1894.35,Champion
17871,205,1,155.9,Lost
17873,81,5,1859.16,At Risk
17874,157,6,683.46,At Risk
17877,171,1,237.61,At Risk
17878,44,1,379.45,Other
17879,174,1,178.51999999999998,At Risk
17880,424,1,458.92,Lost
17881,130,1,133.35000000000002,At Risk
17883,15,4,671.77,Other
17884,181,4,717.45,Lost
17885,13,1,190.19,Other
17886,121,3,899.61,At Risk
17887,304,1,111.35,Lost
17888,22,8,726.05,Loyal
17889,35,2,203.87,Other
17890,323,2,602.09,Lost
17891,162,1,203.85999999999999,At Risk
17892,57,3,244.1,Other
17893,226,1,112.25,Lost
17894,72,8,1119.81,At Risk
17895,45,1,98.0,Other
17896,24,1,256.32,Other
17897,173,3,566.6,At Risk
17898,86,2,152.06,At Risk
17899,278,1,155.8,Lost
17900,307,2,112.19999999999999,Lost
17901,59,1,110.38,Other
17904,22,1,191.67,Other
17905,71,4,800.24,At Risk
17906,188,1,72.9,Lost
17908,697,1,243.28,Lost
17911,10,1,366.23,Other
17912,311,5,311.01,Lost
17913,0,2,411.6,Other
17914,181,1,336.43,Lost
17917,46,3,341.28,Other
17919,1,1,1304.04,Other
17920,12,17,4204.1,Champion
17921,148,4,826.52,At Risk
17923,310,1,207.50000000000003,Lost
17924,12,7,2962.5,Champion
17925,666,1,244.08,Lost
17926,134,2,397.29,At Risk
17928,46,2,212.54,Other
17929,12,4,843.0,Other
17930,72,5,1740.48,At Risk
17931,134,2,408.36,At Risk
17932,5,3,1331.57,Other
17934,0,2,704.25,Other
17935,139,2,145.79,At Risk
17936,242,1,389.84,Lost
17937,115,7,4301.22,At Risk
17939,278,1,99.14,Lost
17940,50,10,4106.4400000000005,Champion
17941,336,1,304.56,Lost
17942,301,1,77.50000000000001,Lost
17946,234,2,149.57999999999998,Lost
17947,302,1,176.68,Lost
17948,148,1,358.56000000000006,At Risk
17949,3,45,58510.48,Champion
17950,73,3,482.2,At Risk
17951,40,3,1008.5400000000001,Other
17954,124,12,2332.72,At Risk
17955,199,4,557.3,Lost
17956,250,1,12.75,Lost
17957,244,1,111.68,Lost
17958,117,1,508.4599999999999,At Risk
17960,172,1,73.78,At Risk
17961,1,39,1296.44,Champion
17962,143,1,102.83,At Risk
17964,121,2,471.7,At Risk
17965,9,14,2622.57,Champion
17966,33,5,1098.43,Other
17967,638,1,123.07,Lost
17968,697,1,277.35,Lost
17969,167,2,228.2,At Risk
17970,4,1,582.59,Other
17972,6,1,136.04,Other
17973,52,1,337.04,Other
17974,25,3,740.79,Other
17975,16,13,4488.81,Champion
17976,666,1,353.19,Lost
17977,60,1,288.14,Other
17978,454,1,300.91999999999996,Lost
17979,169,4,757.71,At Risk
17980,166,3,811.45,At Risk
17984,146,1,152.68,At Risk
17985,23,1,634.95,Other
17986,57,1,20.8,Other
17987,157,1,198.57,At Risk
17988,12,7,201.12,Loyal
17990,237,3,630.84,Lost
17991,226,2,93.35,Lost
17994,37,4,678.49,Other
17995,282,1,76.1,Lost
17997,64,8,1970.6699999999998,At Risk
17999,302,2,382.06,Lost
18001,13,2,417.23,Other
18004,363,1,169.47,Lost
18005,48,2,249.72,Other
18006,24,1,444.68,Other
18008,36,9,2116.19,Champion
18009,236,1,257.34,Lost
18010,257,1,174.8,Lost
18011,696,1,102.78999999999999,Lost
18013,156,2,187.29,At Risk
18014,29,1,166.42,Other
18015,212,1,120.03,Lost
18016,75,5,1483.56,At Risk
18017,82,3,523.0,At Risk
18018,108,2,122.14,At Risk
18019,52,1,38.45,Other
18022,243,1,668.11,Lost
18024,64,2,389.78,At Risk
18027,304,1,115.31,Lost
18030,43,2,230.64999999999998,Other
18032,100,1,73.5,At Risk
18033,213,1,97.97,Lost
18034,22,2,422.88,Other
18035,43,3,730.4,Other
18036,106,3,405.62,At Risk
18037,125,6,70.02,At Risk
18040,20,2,357.20000000000005,Other
18041,12,21,4183.39,Champion
18042,54,1,165.04999999999998,Other
18043,25,3,559.51,Other
18044,88,10,2088.6,At Risk
18045,46,1,189.4,Other
18048,204,2,172.29000000000002,Lost
18050,360,1,74.4,Lost
18053,71,1,300.02,At Risk
18055,40,10,6784.1900000000005,Champion
18056,289,1,363.65,Lost
18058,10,1,170.16,Other
18059,24,3,306.46,Other
18061,22,10,2119.41,Champion
18062,174,3,720.52,At Risk
18064,134,2,814.0,At Risk
18065,87,14,2392.83,At Risk
18066,76,1,318.0,At Risk
18067,41,1,396.33,Other
18068,290,1,101.69999999999999,Lost
18069,1,5,2036.67,Other
18071,258,2,453.0,Lost
18072,157,1,247.44,At Risk
18073,115,12,3877.5200000000004,At Risk
18074,697,1,489.6,Lost
18075,24,10,2611.75,Champion
18077,32,11,2633.0099999999998,Champion
18078,188,2,336.13,Lost
18079,46,4,3651.97,Other
18080,19,2,1231.5,Other
18081,113,3,343.45,At Risk
18082,26,1,703.37,Other
18084,17,1,90.47999999999999,Other
18085,331,2,689.95,Lost
18086,68,1,101.34,At Risk
18087,291,2,4055.7199999999993,Lost
18088,91,1,167.67000000000002,At Risk
18092,2,11,9068.26,Champion
18093,32,4,2106.52,Other
18094,82,7,3017.3,At Risk
18095,39,2,580.0500000000001,Other
18096,12,3,911.15,Other
18097,206,6,2697.8,Lost
18099,246,1,168.31,Lost
18101,12,2,223.65,Other
18102,12,60,259657.3,Champion
18104,302,1,754.64,Lost
18105,302,1,113.48000000000002,Lost
18106,330,1,430.7,Lost
18108,255,1,271.0,Lost
18109,4,26,8052.97,Champion
18110,20,1,236.3,Other
18112,13,2,352.69,Other
18113,546,1,76.32000000000001,Lost
18114,291,1,220.1,Lost
18116,235,8,1418.03,Lost
18117,26,1,320.72,Other
18118,11,26,5653.82,Champion
18119,516,1,181.12,Lost
18120,96,1,111.15,At Risk
18121,125,2,673.1,At Risk
18122,3,6,1826.21,Champion
18123,25,2,589.4399999999999,Other
18125,60,4,1142.99,Other
18126,61,1,206.82999999999998,At Risk
18127,20,3,348.73,Other
18129,67,1,112.55000000000001,At Risk
18130,16,3,1059.39,Other
18133,35,1,931.4999999999999,Other
18135,59,5,681.9100000000001,Other
18136,5,3,784.33,Other
18138,296,1,152.65,Lost
18139,18,6,8438.34,Champion
18142,127,2,1019.52,At Risk
18143,117,2,1000.16,At Risk
18144,35,12,2888.75,Champion
18145,13,4,2861.55,Other
18146,141,2,160.35000000000002,At Risk
18147,46,2,179.33999999999997,Other
18149,37,3,612.0799999999999,Other
18150,141,3,566.58,At Risk
18151,135,2,653.35,At Risk
18154,44,2,399.19,Other
18155,76,3,371.62,At Risk
18156,13,2,734.94,Other
18158,1,2,453.4,Other
18159,38,1,530.15,Other
18160,58,2,638.0600000000001,Other
18161,16,5,1618.69,Other
18164,302,1,399.65000000000003,Lost
18165,178,1,302.46000000000004,At Risk
18167,24,3,1384.8600000000001,Other
18168,69,6,1169.94,At Risk
18169,61,1,202.65,At Risk
18170,113,3,980.31,At Risk
18171,0,5,1231.31,Other
18172,4,20,7561.68,Champion
18173,68,4,2106.84,At Risk
18174,301,1,104.0,Lost
18176,359,1,476.35,Lost
18177,121,6,1341.42,At Risk
18178,249,4,1590.81,Lost
18179,10,6,1793.17,Champion
18180,1,6,1843.75,Champion
18181,25,1,382.8,Other
18183,68,2,632.07,At Risk
18184,16,1,49.8,Other
18185,250,1,304.25,Lost
18188,16,3,2001.04,Other
18189,78,2,1090.24,At Risk
18190,193,2,284.46000000000004,Lost
18191,262,1,207.79999999999998,Lost
18192,72,1,957.97,At Risk
18193,166,1,243.76,At Risk
18194,83,1,973.8399999999999,At Risk
18196,215,2,689.13,Lost
18198,72,17,5425.56,At Risk
18200,106,1,163.8,At Risk
18202,200,3,1396.99,Lost
18203,217,1,160.42000000000002,Lost
18204,72,3,1993.7,At Risk
18205,75,2,517.36,At Risk
18209,29,1,139.10000000000002,Other
18210,10,6,2621.38,Champion
18211,26,5,600.07,Other
18212,327,1,248.42,Lost
18213,237,1,232.48000000000002,Lost
18215,31,1,299.34000000000003,Other
18216,121,1,481.75,At Risk
18217,60,2,621.75,Other
18218,5,2,662.08,Other
18219,43,10,2069.77,Champion
18220,227,1,305.28000000000003,Lost
18221,5,5,1041.61,Other
18222,123,1,443.0,At Risk
18223,40,14,6484.54,Champion
18224,264,1,158.95000000000002,Lost
18225,22,12,5509.12,Champion
18226,32,11,5228.05,Champion
18227,188,1,93.75,Lost
18228,57,2,779.9,Other
18229,0,20,7276.900000000001,Champion
18230,10,7,2810.2000000000003,Champion
18231,193,5,2083.27,Lost
18232,82,4,592.97,At Risk
18233,326,1,440.0,Lost
18235,32,3,1796.48,Other
18236,60,6,882.24,Loyal
18237,2,5,987.1,Other
18239,219,5,1561.6100000000001,Lost
18240,47,1,422.58,Other
18241,10,17,2073.09,Champion
18242,66,4,2232.4900000000002,At Risk
18245,5,7,2567.06,Champion
18246,24,2,596.1,Other
18248,93,2,804.02,At Risk
18249,18,1,95.34,Other
18250,311,1,349.27,Lost
18251,88,1,4314.72,At Risk
18252,51,2,526.67,Other
18255,31,1,103.3,Other
18257,40,8,2337.63,Champion
18259,25,3,2338.6000000000004,Other
18260,100,6,2643.2000000000003,At Risk
18261,44,2,324.24,Other
18262,141,1,149.48,At Risk
18263,26,3,1213.1599999999999,Other
18265,73,2,801.51,At Risk
18268,134,1,25.5,At Risk
18269,485,1,168.6,Lost
18270,267,2,283.15,Lost
18272,3,6,3078.58,Champion
18273,151,3,204.0,At Risk
18274,90,1,175.92,At Risk
18276,44,1,335.86,Other
18277,0,1,110.38,Other
18278,74,1,173.9,At Risk
18280,160,1,180.60000000000002,At Risk
18281,4,1,80.82,Other
18282,216,2,178.05,Lost
18283,10,16,2094.88,Champion
18287,0,3,1837.28,Other
